code,description,type
863791000000103,Clinical stage C chronic lymphocytic leukaemia,SNOMED-CT
425951000000108,[X]Other and unspecified peripheral and cutaneous T-cell lymphomas (disorder),SNOMED-CT
188658001,Letterer-Siwe disease of lymph nodes of inguinal region and lower limb (disorder),SNOMED-CT
190034000,[M]Acute lymphoid leukemia (morphologic abnormality),SNOMED-CT
833471000000102,Acute myeloid leukaemia with 11q23 abnormality,SNOMED-CT
190057006,[M]Monocytic leukemias (morphologic abnormality),SNOMED-CT
408331000000102,"[M]Malignant lymphoma, diffuse NOS (morphologic abnormality)",SNOMED-CT
833121000000106,Hepatosplenic T-cell lymphoma,SNOMED-CT
437801000000109,[M]Erythroleukemia NOS (morphologic abnormality),SNOMED-CT
832911000000106,Acute myeloblastic leukaemia,SNOMED-CT
189957000,"[M]Lymphomas, NOS or diffuse (morphologic abnormality)",SNOMED-CT
425521000000106,"[M]Malignant lymphoma, follicular centre cell, non-cleaved NOS (morphologic abnormality)",SNOMED-CT
687931000000101,Lymphoid and histiocytic malignancy NOS (disorder),SNOMED-CT
134180005,[M] Monoclonal gammopathy (morphologic abnormality),SNOMED-CT
833431000000104,[M]Erythroleukaemia,SNOMED-CT
189996006,"[M]Malignant lymphoma, lymphocytic, well differentiated, nodular (morphologic abnormality)",SNOMED-CT
833551000000105,Langerhans' cell histiocytosis,SNOMED-CT
539711000000102,Nodular lymphoma NOS (disorder),SNOMED-CT
399501000000100,[X]Other leukaemia of unspecified cell type (disorder),SNOMED-CT
188523008,"Hodgkin's paragranuloma of lymph nodes of head, face, and neck (disorder)",SNOMED-CT
464031000000108,"[M]Lymphoma, nodular or follicular NOS (morphologic abnormality)",SNOMED-CT
472951000000104,[M]Subacute lymphoid leukaemia (morphologic abnormality),SNOMED-CT
478021000000105,"[M]Malignant lymphoma, follicular centre cell, cleaved, follicular (morphologic abnormality)",SNOMED-CT
42215000,Solitary osseous myeloma (disorder),SNOMED-CT
189988001,"[M]Hodgkin's disease, lymphocytic predominance (morphologic abnormality)",SNOMED-CT
408831000000107,[M]Monocytic leukaemias (morphologic abnormality),SNOMED-CT
419427007,Primary cutaneous large B-cell lymphoma of the leg (morphologic abnormality),SNOMED-CT
546351000000108,Chronic myeloid leukemia NOS (disorder),SNOMED-CT
