code,description,type
460595001,Systemic To Pulmonary Collateral Artery Connecting With Central Pulmonary Arteries (Disorder),SNOMED-CT
446657003,Criss-Cross Heart With Rightward Rotation (Disorder),SNOMED-CT
471279005,Recurrent Atrial Component Of Atrioventricular Septal Defect After Prior Cardiovascular Surgical Procedure (Disorder),SNOMED-CT
447812003,Left Superior Vena Cava Persisting To Right Atrium And Left Atrium (Disorder),SNOMED-CT
12963004,Dialysis-Associated Ascites (Disorder),SNOMED-CT
448575000,Fenestrated Interatrial Communication Within Oval Fossa (Disorder),SNOMED-CT
50270004,Dilated Cardiomyopathy Secondary To Friedreich's Ataxia (Disorder),SNOMED-CT
460594002,Vascular Ring With Right Aortic Arch And Left Ductus Arteriosus From Retroesophageal Diverticulum Of Aorta (Disorder),SNOMED-CT
70142008,Atrial Septal Defect (Disorder),SNOMED-CT
84725008,Restrictive Cardiomyopathy Secondary To Mucopolysaccharidosis (Disorder),SNOMED-CT
447876009,Congenital Aneurysm Of Subaortic Left Ventricle (Disorder),SNOMED-CT
702424003,Dilated Cardiomyopathy 3b (Disorder),SNOMED-CT
59494005,Congenital Septal Defect Of Heart (Disorder),SNOMED-CT
725416005,Cardiomyopathy Co-Occurrent And Due To Cirrhosis Of Liver (Disorder),SNOMED-CT
233710001,Chemical-Induced Pulmonary Edema (Disorder),SNOMED-CT
72481000119103,Congestive Heart Failure As Early Postoperative Complication (Disorder),SNOMED-CT
449459006,Atrioventricular Septal Defect With Atrioventricular Valve Regurgitation Through Left Inferior Bridging Leaflet Lateral Mural Commissure (Disorder),SNOMED-CT
717943008,"Brain Malformation, Congenital Heart Disease, Postaxial Polydactyly Syndrome (Disorder)",SNOMED-CT
449118008,Left Ventricular Outflow Tract Obstruction Due To Prolapsed Arterial Valve (Disorder),SNOMED-CT
609507007,Induced Termination Of Pregnancy Complicated By Cardiac Failure (Disorder),SNOMED-CT
471290000,Anomalous Origin Of Left Anterior Descending Artery From Aortic Sinus To Right Of Nonfacing Aortic Sinus And Anomalous Origin Of Circumflex Artery And Right Coronary Artery From Aortic Sinus To Left Of Nonfacing Aortic Sinus (Disorder),SNOMED-CT
717859007,"Hydrocephalus, Cardiac Malformation, Dense Bone Syndrome (Disorder)",SNOMED-CT
448155003,Pulmonary Atresia With Ventricular Septal Defect Of Fallot Type (Disorder),SNOMED-CT
447701006,Intermediate Aortopulmonary Window With Adequate Superior And Inferior Rim (Disorder),SNOMED-CT
86194008,Dilated Cardiomyopathy Secondary To Infection (Disorder),SNOMED-CT
84871007,Acute Rheumatic Fever With Valvulitis (Disorder),SNOMED-CT
471880001,Heart Failure Due To End Stage Congenital Heart Disease (Disorder),SNOMED-CT
93076005,Congenital Hypertrophy Of Tricuspid Valve (Disorder),SNOMED-CT
724550005,Neonatal Cardiac Failure Due To Pulmonary Overperfusion (Disorder),SNOMED-CT
447661004,Diverticulum Of Coronary Sinus (Disorder),SNOMED-CT
1474004,Hypertensive Heart And Renal Disease Complicating And/Or Reason For Care During Childbirth (Disorder),SNOMED-CT
719400000,Lethal Faciocardiomelic Dysplasia (Disorder),SNOMED-CT
92941000,Congenital Abnormal Shape Of Pulmonary Valve (Disorder),SNOMED-CT
472803004,Acquired Abnormality Of Atrioventricular (Not Morphologically Mitral Or Tricuspid) Valve Associated With Atrioventricular Septal Defect (Disorder),SNOMED-CT
74249003,Dilated Cardiomyopathy Secondary To Malignancy (Disorder),SNOMED-CT
33258008,Primary Eosinophilic Endomyocardial Restrictive Cardiomyopathy (Disorder),SNOMED-CT
253347007,Right Atrial Appendage Aneurysm (Disorder),SNOMED-CT
338892004,"Complete Repair Of Anomalous Venous Return, Supracardiac Type (Procedure)",SNOMED-CT
460538002,Anomalous Origin Of Left Coronary Artery From Right Coronary Artery (Disorder),SNOMED-CT
472327008,Fetal Dilated Cardiomyopathy (Disorder),SNOMED-CT
284871000119105,Left Carotid Artery Atherosclerosis (Disorder),SNOMED-CT
472787007,Left Ventricular Outflow Tract Obstruction Due To Neoplasm (Disorder),SNOMED-CT
64072006,Acute Rheumatic Pancarditis (Disorder),SNOMED-CT
23341000119109,Congestive Heart Failure With Right Heart Failure (Disorder),SNOMED-CT
54073003,Monocuspid Cardiac Valve (Disorder),SNOMED-CT
461587006,Congenital Luminal Atresia Of Aortic Arch Distal To Subclavian Artery (Disorder),SNOMED-CT
448793002,Bicuspid Truncal Valve (Disorder),SNOMED-CT
443725002,Repair Of Total Anomalous Pulmonary Venous Connection To Right Atrium (Procedure),SNOMED-CT
457612009,Thrombosis Of Tricuspid Valve (Disorder),SNOMED-CT
471293003,Anomalous Origin Of Left Anterior Descending Artery And Right Coronary Artery From Aortic Sinus To Right Of Nonfacing Aortic Sinus And Anomalous Origin Of Circumflex Artery From Aortic Sinus To Left Of Nonfacing Aortic Sinus (Disorder),SNOMED-CT
735566005,Rupture Of Coronary Artery Co-Occurrent And Due To Aneurysm Of Coronary Artery (Disorder),SNOMED-CT
20005002,Recurrent Rheumatic Heart Disease (Disorder),SNOMED-CT
15960381000119108,Angina Co-Occurrent And Due To Arteriosclerosis Of Coronary Artery Bypass Graft (Disorder),SNOMED-CT
111000119104,Nonischemic Congestive Cardiomyopathy (Disorder),SNOMED-CT
703209002,Subsequent St Segment Elevation Myocardial Infarction Of Inferior Wall (Disorder),SNOMED-CT
461577007,Atresia Of Aortic Arch With Fibrous Cord Between Left Common Carotid Artery And Right Common Carotid Artery (Disorder),SNOMED-CT
119565001,"Coronary Artery Bypass Graft, Anastomosis Of Artery Of Thorax To Coronary Artery (Procedure)",SNOMED-CT
448827000,Ventricular Septal Defect With Absent Outlet Septum And Overriding Truncal Valve With Inferior Muscular Rim (Disorder),SNOMED-CT
419132001,Minimally Invasive Direct Coronary Artery Bypass (Procedure),SNOMED-CT
460597009,Systemic To Pulmonary Collateral Artery Connecting With Tracheobronchial Arteries (Disorder),SNOMED-CT
445167000,Congenital Dilation Of Right Pulmonary Artery (Disorder),SNOMED-CT
928341000000103,History Of Heart-Lung Transplant Recipient (Situation),SNOMED-CT
74960003,Acute Left-Sided Congestive Heart Failure (Disorder),SNOMED-CT
371812001,Recurrent Angina Status Post Directional Coronary Atherectomy (Disorder),SNOMED-CT
471286002,Anomalous Origin Of Coronary Artery From Aortic Sinus To Right Of Nonfacing Aortic Sinus (Disorder),SNOMED-CT
443343001,Acute Diastolic Heart Failure (Disorder),SNOMED-CT
698640000,Hypertension In The Puerperium With Pulmonary Edema (Disorder),SNOMED-CT
446670007,Aortic Orifice Right Side By Side With Respect To Pulmonary Orifice (Disorder),SNOMED-CT
371807002,Atypical Angina (Disorder),SNOMED-CT
129582000,Congenital Coronary Artery Fistula To Pulmonary Artery (Disorder),SNOMED-CT
39693003,Dilated Cardiomyopathy Secondary To Granuloma (Disorder),SNOMED-CT
117051000119103,Chronic Total Occlusion Of Coronary Artery (Disorder),SNOMED-CT
759461000000109,Congenital Abnormality Of Leaflet Of Mitral Valve (Disorder),SNOMED-CT
448278002,Coronary Sinus Drainage Cephalad To Left Superior Vena Cava (Disorder),SNOMED-CT
449139001,Commissural Fusion Of Truncal Valve (Disorder),SNOMED-CT
471291001,Anomalous Origin Of Right Coronary Artery From Aortic Sinus To Right Of Nonfacing Aortic Sinus And Anomalous Origin Of Left Coronary Artery From Aortic Sinus To Left Of Nonfacing Aortic Sinus (Disorder),SNOMED-CT
128555001,Congenital Coronary Artery Fistula To Left Atrium (Disorder),SNOMED-CT
276518005,Transient Tricuspid Regurgitation Of Newborn (Disorder),SNOMED-CT
268187005,Congenital Pulmonary Artery Aneurysm (Disorder),SNOMED-CT
470752003,Progression Of Fetal Right Ventricular Outflow Tract Obstruction (Disorder),SNOMED-CT
723089002,Acquired Atrial Septal Defect (Disorder),SNOMED-CT
55565007,Cardiac Failure After Obstetrical Surgery And/Or Other Procedure Including Delivery (Disorder),SNOMED-CT
447915002,Ebstein's Anomaly Of Left Sided Tricuspid Valve With Discordant Atrioventricular Connections (Disorder),SNOMED-CT
448357002,Midline Anterior Apex Of Heart (Disorder),SNOMED-CT
123641001,Left Coronary Artery Occlusion (Disorder),SNOMED-CT
253698005,Isolation Of Brachiocephalic Trunk (Disorder),SNOMED-CT
448085005,Acommissural Unicuspid Aortic Valve (Disorder),SNOMED-CT
28284007,Rheumatic Heart Valve Stenosis With Insufficiency (Disorder),SNOMED-CT
90487008,Aortocoronary Bypass Of Two Coronary Arteries (Procedure),SNOMED-CT
88318005,Rheumatic Tricuspid Valve Stenosis (Disorder),SNOMED-CT
724437007,Compression Of Trachea And Esophagus Co-Occurrent And Due To Congenital Anomaly Of Aortic Arch (Disorder),SNOMED-CT
450310006,Major Systemic To Pulmonary Collateral Artery Supplying Part Of Left Lung (Disorder),SNOMED-CT
448612003,Single Ventricular Outlet Above Both Ventricles (Disorder),SNOMED-CT
119564002,Internal Mammary-Coronary Artery Bypass Graft (Procedure),SNOMED-CT
40023000,Rheumatic Mitral Valve Failure (Disorder),SNOMED-CT
89819002,Cardiac Insufficiency During And/Or Resulting From A Procedure (Disorder),SNOMED-CT
460437005,Anomalous Origin Of Dual Left Anterior Descending Coronary Arteries From Right Coronary Artery And Left Coronary Artery (Disorder),SNOMED-CT
722461004,Meacham Syndrome (Disorder),SNOMED-CT
253692006,Bronchopulmonary Collateral Artery (Disorder),SNOMED-CT
446326008,Premature Restriction Of Foramen Ovale (Disorder),SNOMED-CT
449600009,Malattachment Of Atrial Septum With Superior Aspect Of Septum Primum To Left And Posterior (Disorder),SNOMED-CT
470758004,Refractory Ascites (Disorder),SNOMED-CT
78741000119103,Acute Coronary Occlusion Without Myocardial Infarction (Disorder),SNOMED-CT
42481001,Excision Of Coronary Artery (Procedure),SNOMED-CT
461420008,Anomalous Coronary Artery With Acute Angulation Of Less Than 45 Degrees Relative To Aorta (Disorder),SNOMED-CT
92923008,Congenital Abnormal Shape Of Mitral Valve (Disorder),SNOMED-CT
447286000,Ventricular Imbalance With Dominant Right Ventricle And Hypoplastic Left Ventricle (Disorder),SNOMED-CT
709981002,Coronary Artery Atherectomy Using Fluoroscopic Guidance (Procedure),SNOMED-CT
447839006,Pulmonary Atresia And Ventricular Septal Defect With Aorta From Right Ventricle (Disorder),SNOMED-CT
448303009,Vascular Ring With Left Aortic Arch To Right Descending Aorta And Right Arterial Ligament (Disorder),SNOMED-CT
449428009,Divided Left Atrium With All Pulmonary Veins To Proximal Chamber And Then To Left Atrium With Additional Pulmonary Venous Chamber Communication (Disorder),SNOMED-CT
16063004,Rheumatic Disease Of Heart Valve (Disorder),SNOMED-CT
472319004,Fatal Infantile Mitochondrial Cardiomyopathy (Disorder),SNOMED-CT
26865008,Congenital Absence Of Superior Vena Cava (Disorder),SNOMED-CT
1089441000000103,Postoperative Transmural Myocardial Infarction (Disorder),SNOMED-CT
447702004,Confluent Aortopulmonary Window With Minimal Superior And Inferior Rim (Disorder),SNOMED-CT
471287006,Anomalous Origin Of Left Coronary Artery And Right Coronary Artery With Dual Orifices From Aortic Sinus To Left Of Nonfacing Aortic Sinus (Disorder),SNOMED-CT
460365008,Systemic To Pulmonary Collateral Artery From Right Renal Artery (Disorder),SNOMED-CT
460588005,Anomalous Origin Of Left Circumflex Coronary Artery From Right Coronary Aortic Sinus (Disorder),SNOMED-CT
81266008,Heart Revascularization (Procedure),SNOMED-CT
735581004,Ventricular Septal Defect Following Procedure (Disorder),SNOMED-CT
460510005,Anomalous Origin Of Coronary Arteries From Anterior Aortic Sinus (Disorder),SNOMED-CT
822501000000101,Endoscopic Robot Assisted Coronary Artery Bypass (Procedure),SNOMED-CT
449567000,Overriding Left Ventriculoarterial Valve (Disorder),SNOMED-CT
449568005,Overriding Right Ventriculoarterial Valve (Disorder),SNOMED-CT
128567004,Congenital Pulmonary Venous Atrium (Disorder),SNOMED-CT
448604006,Congenital Abnormality Of Pulmonary Valve Cusp (Disorder),SNOMED-CT
119773008,Coronary Artery Reconstruction (Procedure),SNOMED-CT
284861000119104,Atherosclerosis Of Bilateral Carotid Arteries (Disorder),SNOMED-CT
15960581000119102,Angina Co-Occurrent And Due To Arteriosclerosis Of Autologous Vein Coronary Artery Bypass Graft (Disorder),SNOMED-CT
128568009,Congenital Systemic Venous Atrium (Disorder),SNOMED-CT
447285001,Ventricular Imbalance (Disorder),SNOMED-CT
448331000,Atrioventricular Septal Defect With Restrictive Ventricular Component (Disorder),SNOMED-CT
449563001,Absence Of Primary Mitral Chordae Tendinae (Disorder),SNOMED-CT
448780007,Ventricular Septal Defect With Absent Outlet Septum And Overriding Truncal Valve With Extension Of Membranous Septum (Disorder),SNOMED-CT
728481000000105,Non-Restrictive Interatrial Communication Septal Defect (Disorder),SNOMED-CT
735571003,Acquired Ventricular Septal Defect (Disorder),SNOMED-CT
449353008,Hypoplasia Of Trabecular Portion Of Left Ventricle (Disorder),SNOMED-CT
445264002,Atrioventricular Septal Defect With Ventricular Imbalance Consisting Of Dominant Left Ventricle And Hypoplastic Right Ventricle (Disorder),SNOMED-CT
718713000,Hypertrophic Cardiomyopathy With Hypotonia And Lactic Acidosis Syndrome (Disorder),SNOMED-CT
78320000,Quadricuspid Cardiac Valve (Disorder),SNOMED-CT
447284002,Double Outlet Right Ventricle With Intact Ventricular Septum (Disorder),SNOMED-CT
18037001,Bile Ascites (Disorder),SNOMED-CT
736972005,Allograft Bypass Of Three Coronary Arteries (Procedure),SNOMED-CT
15256002,Transmyocardial Revascularization By Laser Technique (Procedure),SNOMED-CT
726704006,"Cataract, Congenital Heart Disease, Neural Tube Defect Syndrome (Disorder)",SNOMED-CT
448305002,Vascular Ring With Malrotation And Dextroversion Of Heart And Hypoplasia Of Right Lung And Left Arterial Duct (Disorder),SNOMED-CT
447571007,Obstructed Pulmonary Venous Connection Due To Extrinsic Compression Between Left Pulmonary Artery And Bronchus (Disorder),SNOMED-CT
449029005,Imperforate Ventriculoarterial Valve (Disorder),SNOMED-CT
698594003,Symptomatic Congestive Heart Failure (Disorder),SNOMED-CT
448310003,Right Ventricular Outflow Tract Obstruction Due To Malaligned Outlet Septum (Disorder),SNOMED-CT
61490001,"Angina, Class I (Disorder)",SNOMED-CT
448516008,Double Outlet Right Ventricle With Doubly Committed Ventricular Septal Defect And Pulmonary Stenosis (Disorder),SNOMED-CT
35577008,Holoacardius Acephalus (Disorder),SNOMED-CT
447962009,Divided Left Atrium With Restrictive Outlet Of Proximal Chamber To Left Atrium (Disorder),SNOMED-CT
472783006,Stenosis Of Subvalvular Region Of Neoaortic Valve (Disorder),SNOMED-CT
442304009,Combined Systolic And Diastolic Dysfunction (Finding),SNOMED-CT
31080005,Pericarditis Secondary To Mulibrey Nanism (Disorder),SNOMED-CT
448084009,Absent Pulmonary Trunk (Disorder),SNOMED-CT
448097006,Abnormal Course Of Aortic Arch (Disorder),SNOMED-CT
449085001,Pulmonary Artery Connecting To Coronary Artery Via Collateral Artery (Disorder),SNOMED-CT
762251008,Double Outlet Right Ventricle With Subaortic Or Doubly Committed Ventricular Septal Defect Without Pulmonary Stenosis - Ventricular Septal Defect Type (Disorder),SNOMED-CT
461384000,Anomalous Course Of Coronary Artery Across Right Ventricular Outflow Tract (Disorder),SNOMED-CT
53703001,Primary Eosinophilic Endomyocardial Cardiomyopathy (Disorder),SNOMED-CT
472793004,Subaortic Stenosis As Complication Of Procedure (Disorder),SNOMED-CT
766976003,"Pulmonary Valve Agenesis, Tetralogy Of Fallot, Absence Of Ductus Arteriosus Syndrome (Disorder)",SNOMED-CT
447829000,Congenital Abnormality Of Tricuspid Chordae Tendinae (Disorder),SNOMED-CT
447667000,Divided Left Atrium With All Pulmonary Veins To Proximal Chamber Without Communication To Left Atrium (Disorder),SNOMED-CT
443380007,Percutaneous Embolization Of Coronary Arteriovenous Fistula Using Fluoroscopic Guidance (Procedure),SNOMED-CT
450305007,Coarctation Of Infrarenal Abdominal Aorta (Disorder),SNOMED-CT
472855003,Stenosis Of Fetal Truncal Valve (Disorder),SNOMED-CT
698638005,Pregnancy Induced Hypertension With Pulmonary Edema (Disorder),SNOMED-CT
70998009,Acute Myocardial Infarction Of Posterobasal Wall (Disorder),SNOMED-CT
413905004,Congenital Absence Of Heart Structure (Disorder),SNOMED-CT
58629009,Dilated Cardiomyopathy Secondary To Amyloidosis (Disorder),SNOMED-CT
13963007,Repair Of Coronary Arteriovenous Chamber Fistula (Procedure),SNOMED-CT
449350006,Pulmonary Artery With Absent Proximal Arterial Connection (Disorder),SNOMED-CT
448161000,Aortic Valve Overriding Ventricular Septum (Disorder),SNOMED-CT
459165008,Systemic To Pulmonary Collateral Artery From Abdominal Aorta (Disorder),SNOMED-CT
448328001,Aneurysm Of Aortic Sinus Of Valsalva Without Rupture (Disorder),SNOMED-CT
448079003,Vascular Ring With Right Aortic Arch And Right Patent Arterial Duct With Absent Left Pulmonary Artery (Disorder),SNOMED-CT
736970002,Allograft Bypass Of Four Or More Coronary Arteries (Procedure),SNOMED-CT
448946000,Anterior-Posterior Orientation Of Bicuspid Pulmonary Valve (Disorder),SNOMED-CT
448630005,Vascular Ring With Left Aortic Arch And Right Patent Arterial Duct (Disorder),SNOMED-CT
470753008,Progression Of Fetal Left Ventricular Outflow Tract Obstruction (Disorder),SNOMED-CT
443389008,Repair Of Total Anomalous Pulmonary Venous Connection Of Intracardiac Type (Procedure),SNOMED-CT
448087002,Atresia Of Pulmonary Trunk With Absent Right Pulmonary Artery (Disorder),SNOMED-CT
80479009,Acute Right-Sided Congestive Heart Failure (Disorder),SNOMED-CT
736965009,Bypass Of Two Coronary Arteries With Prosthesis (Procedure),SNOMED-CT
448082008,Right Ventricular Outflow Tract Obstruction Due To Prolapse Of Eustachian Valve (Disorder),SNOMED-CT
447683000,Discontinuity Between Mitral Valve And Pulmonary Valve (Disorder),SNOMED-CT
413439005,Acute Ischemic Heart Disease (Disorder),SNOMED-CT
384680006,Patch Enlargement Of Coronary Artery (Procedure),SNOMED-CT
1082601000119104,Ascites Due To Alcoholic Cirrhosis (Disorder),SNOMED-CT
233601000000100,Aortic Root Replacement Using Pulmonary Valve Autograft With Right Ventricle To Pulmonary Artery Valved Conduit And Aortoventriculoplasty (Procedure),SNOMED-CT
